Année;Canton;Infraction;Consommé Non élucidées;Consommé Elucidées;Tentative Non élucidées;Tentative Elucidées;CantonId;Id
2010;Ticino;Séquestration et enlèvements (Art. 183);0;4;0;1;21;5188
2010;Ticino;Circonstances aggravantes (Art. 184);0;0;0;0;21;5189
2010;Ticino;Prise d'otage (Art. 185);1;0;0;0;21;5190
2010;Ticino;Violation de domicile (Art. 186);41;139;0;0;21;5191
2010;Ticino;Violation domicile + vol (Art. 186);1662;237;28;2;21;5192
2010;Ticino;Total Titre 4:Liberté;1750;1193;30;3;21;5193
2010;Ticino;Actes d'ordre sexuel avec des enfants (Art. 187);1;39;0;2;21;5194
2010;Ticino;Actes d'ordre sexuel avec des personnes dépendantes (Art. 188);0;1;0;0;21;5195
2010;Ticino;Contrainte sexuelle (Art. 189);1;18;0;1;21;5196
2010;Ticino;Viol (Art. 190);0;11;0;0;21;5197
2010;Ticino;Actes d'ordre sexuel sur une personne incapable de discernement ou de résistance (Art. 191);0;7;0;0;21;5198
2010;Ticino;Actes d'ordre sexuel avec des personnes hospitalisées, détenues ou prévenues (Art. 192);0;0;0;0;21;5199
2010;Ticino;Abus de la détresse (Art. 193);0;0;0;0;21;5200
2010;Ticino;Exhibitionnisme (Art. 194);3;12;0;0;21;5201
2010;Ticino;Encouragement à la prostitution (Art. 195);0;17;0;0;21;5202
2010;Ticino;Actes d'ordre sexuel avec des mineurs contre rémunération (Art. 196);...;...;...;...;21;5203
2010;Ticino;Pornographie (Art. 197);0;28;0;0;21;5204
2010;Ticino;Désagréments causés par la confrontation à un acte d'ordre sexuel (Art. 198);11;16;2;0;21;5205
2010;Ticino;Exercice illicite de la prostitution (Art. 199);0;94;0;0;21;5206
2010;Ticino;Total Titre 5: Intégrité sexuelle;16;243;2;3;21;5207
2010;Ticino;Inceste (Art. 213);0;0;0;0;21;5208
2010;Ticino;Pluralité de mariages ou de partenariats enregistrés (Art. 215);0;0;0;0;21;5209
2010;Ticino;Violation d'une obligation d'entretien (Art. 217);0;7;0;0;21;5210
2010;Ticino;Violation du devoir d'assistance ou d'éducation (Art. 219);0;26;0;0;21;5211
2010;Ticino;Enlèvement de mineur (Art. 220);0;3;0;0;21;5212
2010;Ticino;Total Titre 6: Famille;0;36;0;0;21;5213
2010;Ticino;Incendie intentionnel (Art. 221);46;25;0;0;21;5214
2010;Ticino;Incendie par négligence (Art. 222);12;97;0;0;21;5215
2010;Ticino;Explosion (Art. 223);0;0;0;0;21;5216
2010;Ticino;Emploi délictueux d'explosifs (Art. 224);1;0;0;0;21;5217
2010;Ticino;Emploi par négligence (Art. 225);0;2;0;0;21;5218
2010;Ticino;Fabriquer, dissimuler et transporter des explosifs ou des gaz toxiques (Art. 226);1;4;0;0;21;5219
2010;Ticino;Danger imputable à l'énergie nucléaire/radioactivité/rayonnements ionisants (Art. 226bis);0;0;0;0;21;5220
2010;Ticino;Actes préparatoires punissables (danger énerg.nucl./radioact.) (Art. 226ter);...;...;...;...;21;5221
2010;Ticino;Inondation/écroulement (Art. 227);0;1;0;0;21;5222
2010;Ticino;Dommages aux installations électriques, travaux hydrauliques et ouvrages de protection (Art. 228);0;0;0;0;21;5223
2010;Ticino;Violation des règles de l'art de construire (Art. 229);1;32;0;0;21;5224
2010;Ticino;Supprimer ou omettre d'installer des appareils protecteurs (Art. 230);1;4;0;0;21;5225
2010;Ticino;Total Titre 7: Danger collectif;62;165;0;0;21;5226
2010;Ticino;Mise en danger par des organismes génétiquement modifiés ou pathogènes (Art. 230bis);0;0;0;0;21;5227
2010;Ticino;Propagation d'une maladie de l'homme (Art. 231);0;1;0;0;21;5228
2010;Ticino;Propagation d'une épizootie (Art. 232);0;0;0;0;21;5229
2010;Ticino;Propagation d'un parasite dangereux (Art. 233);0;0;0;0;21;5230
2010;Ticino;Contamination d'eau potable (Art. 234);3;7;0;0;21;5231
2010;Ticino;Altération de fourrages (Art.235);0;0;0;0;21;5232
2010;Ticino;Mis en circulation de fourrages altérés (Art. 236);0;0;0;0;21;5233
2010;Ticino;Total Titre 8: Santé publique;3;8;0;0;21;5234
2010;Ticino;Entraver la circulation publique (Art. 237);1;0;0;0;21;5235
2010;Ticino;Entrave aux services de cheminsde fer (Art. 238);0;1;0;0;21;5236
2010;Ticino;Entrave aux services d'intérêt général (Art. 239);0;3;0;0;21;5237
2010;Ticino;Total Titre 9: Communications publiques;1;4;0;0;21;5238
2010;Ticino;Fabrication de fausse monnaie (Art. 240);1;1;0;0;21;5239
2010;Ticino;Falsification de la monnaie (Art. 241);0;0;0;0;21;5240
2010;Ticino;Mise en circulation de fausse monnaie (Art. 242);37;75;0;3;21;5241
2010;Ticino;Imitation de billets de banque/pièces de monnaies/timbres officiels (Art. 243);0;0;0;0;21;5242
2010;Ticino;Importation/acquisition fausse monnaie (Art. 244);11;23;0;0;21;5243
2010;Ticino;Falsification des timbres officiels de valeur (Art. 245);0;0;0;0;21;5244
2010;Ticino;Falsification des marques officielles (Art. 246);0;0;0;0;21;5245
2010;Ticino;Appareils de falsification et emploi illicite d'appareils (Art. 247);0;0;0;0;21;5246
2010;Ticino;Falsification des poids et mesures (Art. 248);0;0;0;0;21;5247
2010;Ticino;Total Titre 10: Fausse monnaie, falsification timbres, marques, poids et mesures;49;99;0;3;21;5248
2010;Ticino;Faux dans les titres (Art. 251);12;117;0;3;21;5249
2010;Ticino;Faux dans les certificats (Art. 252);0;101;0;0;21;5250
2010;Ticino;Obtention frauduleuse d'une constatation fausse (Art. 253);0;5;0;0;21;5251
2010;Ticino;Suppression de titres (Art. 254);0;22;0;0;21;5252
2010;Ticino;Déplacement de bornes (Art. 256);0;3;0;0;21;5253
2010;Ticino;Déplacement de signaux (Art. 257);0;0;0;0;21;5254
2010;Ticino;Total Titre 11: Faux dans les titres;12;248;0;3;21;5255
2010;Ticino;Menaces alarmant la population (Art. 258);0;0;0;0;21;5256
2010;Ticino;Provocation publique au crime ou à la violence (Art. 259);0;3;0;0;21;5257
2010;Ticino;Emeute (Art. 260);0;1;0;0;21;5258
2010;Ticino;Actes préparatoires délictueux (260bis);0;4;0;0;21;5259
2010;Ticino;Organisation criminelle (Art. 260ter);0;0;0;0;21;5260
2010;Ticino;Mise en danger de la sécurité publique au moyen d'armes (Art. 260quater);0;0;0;0;21;5261
2010;Ticino;Financement du terrorisme (Art. 260quinquies);0;0;0;0;21;5262
2010;Ticino;Atteinte à la liberté de croyance et des cultes (Art. 261);0;0;0;0;21;5263
2010;Ticino;Discrimination raciale (Art. 261bis);1;35;0;0;21;5264
2010;Ticino;Atteinte à la paix des morts (Art. 262);1;0;0;0;21;5265
2010;Ticino;Actes commis en état d'irresponsabilité fautive (Art. 263);0;5;0;0;21;5266
2010;Ticino;Total Titre 12: Paix publique;2;48;0;0;21;5267
2010;Ticino;Génocide (Art. 264);0;0;0;0;21;5268
2010;Ticino;Total Titre 12bis: Intérêts de la communauté internationale;0;0;0;0;21;5269
2010;Ticino;Haute trahison (Art. 265);0;0;0;0;21;5270
2010;Ticino;Atteinte a l'indépendance de la Confédération (Art. 266);0;0;0;0;21;5271
2010;Ticino;Entreprises et menées de l'étranger contre la sécurité de la Suisse (Art. 266bis);0;0;0;0;21;5272
2010;Ticino;Trahison diplomatique (Art. 267);0;0;0;0;21;5273
2010;Ticino;Déplacement de bornes officielles (Art.268);0;0;0;0;21;5274
2010;Ticino;Violation de la souveraineté territoriale de la Suisse (Art. 269);0;0;0;0;21;5275
2010;Ticino;Atteinte aux emblèmes suisses (Art. 270);0;0;0;0;21;5276
2010;Ticino;Actes exécutés sans droit pour un Etat étranger (Art. 271);0;0;0;0;21;5277
2010;Ticino;Service de renseignements politiques (Art. 272);0;0;0;0;21;5278
2010;Ticino;Service de renseignements économiques (Art. 273);0;0;0;0;21;5279
2010;Ticino;Service de renseignements militaires (Art. 274);0;0;0;0;21;5280
2010;Ticino;Atteintes à l'ordre consitutionnel (Art. 275);0;0;0;0;21;5281
2010;Ticino;Propagande subversive (Art. 275bis);0;0;0;0;21;5282
2010;Ticino;Groupements illicites (Art. 275ter);0;0;0;0;21;5283
2010;Ticino;Provocation/incitation à la violation des devoirs militaires (Art. 276);0;0;0;0;21;5284
2010;Ticino;Falsification d'ordre de mise sur pied ou d'instructions (Art. 277);0;0;0;0;21;5285
2010;Ticino;Entraver le service militaire (Art. 278);0;0;0;0;21;5286
2010;Ticino;Total Titre 13: Etat et défense nationale;0;0;0;0;21;5287
2010;Ticino;Violences contre la volonté populaire (Art. 279);0;0;0;0;21;5288
2010;Ticino;Atteinte au droit de vote (Art. 280);0;0;0;0;21;5289
2010;Ticino;Corruption électorale (Art. 281);0;0;0;0;21;5290
2010;Ticino;Fraude électorale (Art. 282);0;0;0;0;21;5291
2010;Ticino;Captation de suffrages (Art. 282bis);0;0;0;0;21;5292
2010;Ticino;Violation du secret de vote (Art. 283);0;0;0;0;21;5293
2010;Ticino;Total Titre 14: Volonté populaire;0;0;0;0;21;5294
2010;Ticino;Violence ou menace contre les autorités et les fonctionnaires (Art. 285);1;23;0;0;21;5295
2010;Ticino;Opposition aux actes de l'autorité (Art. 286);0;22;0;0;21;5296
2010;Ticino;Usurpation de fonctions (Art. 287);0;3;0;0;21;5297
2010;Ticino;Soustraction d'objets mis sous main de l'autorité (Art. 289);0;0;0;0;21;5298
2010;Ticino;Bris de scellés (Art. 290);0;1;0;0;21;5299
2010;Ticino;Rupture de ban (Art. 291);0;0;0;0;21;5300
2010;Ticino;Insoumission à une décision de l'autorité (Art. 292);1;92;0;0;21;5301
2010;Ticino;Publication de.débats off.secrets (Art. 293);0;0;0;0;21;5302
2010;Ticino;Infraction à l'interdiction d'exercer une profession (Art. 294);0;0;0;0;21;5303
2010;Ticino;Infraction à l'interdiction d'exercer une activité, à l'interdiction de contact ou géographique (Art. 294);...;...;...;...;21;5304
2010;Ticino;Non-respect de l'assistance de probation ou des règles de conduite (Art. 295);0;0;0;0;21;5305
2010;Ticino;Total Titre 15: Autorité publique;2;141;0;0;21;5306
2010;Ticino;Outrage aux Etats étrangers (Art. 296);0;0;0;0;21;5307
2010;Ticino;Outrages à des institutions interétatiques (Art. 297);0;0;0;0;21;5308
2010;Ticino;Atteinte aux emblèmes nationaux étrangers (Art. 298);0;0;0;0;21;5309
2010;Ticino;Violation de la souveraineté territoriale étrangère (Art. 299);0;0;0;0;21;5310
2010;Ticino;Actes d'hostilité contre un belligérant ou des troupes étrangères (Art. 300);0;0;0;0;21;5311
2010;Ticino;Espionnage militaire au préjudice d'un Etat étranger (Art. 301);0;0;0;0;21;5312
2010;Ticino;Total Titre 16: Compromettre les relations avec l'étranger;0;0;0;0;21;5313
2010;Ticino;Dénonciation calomnieuse (Art. 303);0;40;0;0;21;5314
2010;Ticino;Induire la justice en erreur (Art. 304);1;24;0;0;21;5315
2010;Ticino;Entrave à l'action pénale (Art. 305);0;12;0;0;21;5316
2010;Ticino;Blanchiment d'argent (Art. 305bis);0;26;0;0;21;5317
2010;Ticino;Défaut de vigilance en matière d'opérations financières et droit de communication (Art. 305ter);0;1;0;0;21;5318
2010;Ticino;Fausse déclaration d'une partie en justice (Art. 306);0;4;0;0;21;5319
2010;Ticino;Faux témoignage, faux rapport, fausse traduction en justice (Art. 307);0;15;0;0;21;5320
2010;Ticino;Faire évader des détenus (Art. 310);0;0;0;0;21;5321
2010;Ticino;Mutinerie de détenus (Art. 311);0;0;0;0;21;5322
2010;Ticino;Total Titre 17: Administration de la justice;1;122;0;0;21;5323
2010;Ticino;Abus d'autorité (Art. 312);0;5;0;0;21;5324
2010;Ticino;Concussion (Art. 313);0;0;0;0;21;5325
2010;Ticino;Gestion déloyale des intérêts publics (Art. 314);0;0;0;0;21;5326
2010;Ticino;Faux dans les titres commis dans l'exercice de fonctions publiques (Art. 317);0;0;0;0;21;5327
2010;Ticino;Faux certificat médical (Art. 318);0;0;0;0;21;5328
2010;Ticino;Assistance à l'évasion (Art. 319);0;0;0;0;21;5329
2010;Ticino;Violation du secret de fonction (Art. 320);1;2;0;0;21;5330
2010;Ticino;Violation du secret professionnel (Art. 321);0;0;0;0;21;5331
2010;Ticino;Secret professionnel en matière de recherche sur l'être humain (Art. 321bis);0;0;0;0;21;5332
2010;Ticino;Violation du secret des postes et des télécommunications (Art. 321ter);0;1;0;0;21;5333
2010;Ticino;Violation de l'obligation des médias de renseigner (Art. 322);0;0;0;0;21;5334
2010;Ticino;Défaut d'opposition à une publication constituant une infraction (Art. 322bis);0;0;0;0;21;5335
2010;Ticino;Total Titre 18: Devoirs de fonction/professionnels;1;8;0;0;21;5336
2010;Ticino;Corruption active (Art. 322ter);0;0;0;0;21;5337
2010;Ticino;Corruption passive (Art. 322quater);0;0;0;0;21;5338
2010;Ticino;Octroi d'un avantage (Art. 322quinquies);0;0;0;0;21;5339
2010;Ticino;Acceptation d'un avantage (Art. 322sexies);0;0;0;0;21;5340
2010;Ticino;Corruption d'agents publics étrangers (Art. 322septies);0;0;0;0;21;5341
2010;Ticino;Total Titre 19: Corruption;0;0;0;0;21;5342
2010;Ticino;Inobservation par débiteur règles LPP (Art. 323);0;5;0;0;21;5343
2010;Ticino;Inobservation par tiers règles LPP (Art. 324);0;0;0;0;21;5344
2010;Ticino;Inobservation des prescriptions légales sur la comptabilité (Art. 325);0;2;0;0;21;5345
2010;Ticino;Inobserv. prescriptions légales sur protection locataires d'habitations/locaux commerciaux (325bis);0;1;0;0;21;5346
2010;Ticino;Précision de l'art. 325bis;0;0;0;0;21;5347
2010;Ticino;Contravention raison de commerce (Art. 326ter);0;0;0;0;21;5348
2010;Ticino;Faux renseignements émanant d'une institution de prévoyance en faveur du personnel (Art. 326quater);0;0;0;0;21;5349
2010;Ticino;Contrefaçon de valeurs postales (Art. 328);0;0;0;0;21;5350
2010;Ticino;Violation de secrets militaires (Art. 329);0;0;0;0;21;5351
2010;Ticino;Trafic de matériel séquestré ou réquisitionné par l'armée (Art. 330);0;0;0;0;21;5352
2010;Ticino;Port indu de l'uniforme militaire (Art. 331);0;0;0;0;21;5353
2010;Ticino;Défaut d'avis en cas de trouvaille (Art. 332);25;1;0;0;21;5354
2010;Ticino;Total Titre 20: Dispositions du droit fédéral;25;9;0;0;21;5355
2010;Vaud;Meurtre (Art. 111 – 113/116);0;3;9;11;22;5356
2010;Vaud;Meurtre sur la demande de la victime (Art. 114);0;0;0;0;22;5357
2010;Vaud;Incitation et assistance au suicide (Art. 115);0;0;0;0;22;5358
2010;Vaud;Homicide par négligence (Art. 117);0;1;0;0;22;5359
2010;Vaud;Interruption de grossesse punissable (Art. 118);0;0;0;0;22;5360
2010;Vaud;Contraventions commises par le médecin (Art. 120);0;0;0;0;22;5361
2010;Vaud;Lésions corporelles graves (Art. 122);9;7;0;0;22;5362
2010;Vaud;Lésions corporelles simples (Art. 123);544;328;0;0;22;5363
2010;Vaud;Mutilation d'organes génitaux féminins (Art. 124);...;...;...;...;22;5364
2010;Vaud;Lésions corporelles par négligence (Art. 125);5;5;0;0;22;5365
2010;Vaud;Voies de fait (Art. 126);833;839;0;0;22;5366
2010;Vaud;Exposition (Art. 127);0;0;0;0;22;5367
2010;Vaud;Omission de prêter secours (Art. 128);1;0;0;0;22;5368
2010;Vaud;Fausse alerte (Art. 128bis);4;0;0;0;22;5369
2010;Vaud;Mise en danger de la vie d'autrui (Art. 129);51;73;0;0;22;5370
2010;Vaud;Participation rixe (Art. 133);1;21;0;0;22;5371
2010;Vaud;Participation agression (Art. 134);29;29;2;0;22;5372
2010;Vaud;Représentation de la violence (Art. 135);0;0;0;0;22;5373
2010;Vaud;Remettre à des enfants des substances nocives (Art. 136);0;1;0;0;22;5374
2010;Vaud;Total Titre 1: Vie et intégrité corporelle;1477;1307;11;11;22;5375
2010;Vaud;Appropriation illégitime (Art. 137);164;17;0;0;22;5376
2010;Vaud;Abus de confiance (Art. 138);119;31;0;0;22;5377
2010;Vaud;Vol (Art. 139);5403;516;14;9;22;5378
2010;Vaud;Vol par effraction (Art. 139);4857;423;1944;135;22;5379
2010;Vaud;Vol par introduction clandestine (Art. 139);1537;157;44;4;22;5380
2010;Vaud;Vol à l'arrachée (Art. 139);159;18;5;1;22;5381
2010;Vaud;Vol à l'étalage (Art. 139);380;2532;10;11;22;5382
2010;Vaud;Vol à la tire (Art. 139);1473;51;4;2;22;5383
2010;Vaud;Vol par astuce (Art. 139);388;49;5;0;22;5384
2010;Vaud;Vol collocataire (Art. 139);0;1;0;0;22;5385
2010;Vaud;Effraction de véhicule (Art. 139);1672;77;351;14;22;5386
2010;Vaud;Vol de véhicule (Art. 139);2642;90;98;7;22;5387
2010;Vaud;Vol sur/dans véhicule (Art. 139);1143;48;25;3;22;5388
2010;Vaud;Brigandage (Art. 140);302;123;10;5;22;5389
2010;Vaud;Soustraction d'une chose mobilière (Art. 141);3;0;0;0;22;5390
2010;Vaud;Utilisation sans droits de valeurs patrimoniales (Art. 141bis);0;0;0;0;22;5391
2010;Vaud;Soustraction d' énergie (Art. 142);2;1;0;0;22;5392
2010;Vaud;Soustraction de données (Art. 143);7;2;1;0;22;5393
2010;Vaud;Accès indu à un système informatique (Art. 143bis);12;1;0;0;22;5394
2010;Vaud;Dommages à la propriété (al. 1) (Art. 144);5168;577;0;0;22;5395
2010;Vaud;Dommages à la propriété + vol (Art. 144);8916;664;0;0;22;5396
2010;Vaud;Détérioration de données (Art.144bis);1;0;0;0;22;5397
2010;Vaud;Détournement de choses frappées d'un droit de gage ou de rétention (Art. 145);0;0;0;0;22;5398
2010;Vaud;Escroquerie (Art. 146);182;56;33;10;22;5399
2010;Vaud;Utilisation frauduleuse d'un ordinateur (Art. 147);277;75;40;13;22;5400
2010;Vaud;Abus de cartes-chèques et cartes crédit (Art. 148);0;0;0;0;22;5401
2010;Vaud;Obtention illicite de prestations d'une assurance sociale ou de l'aide sociale (Art. 148a);...;...;...;...;22;5402
2010;Vaud;Filouterie dauberge (Art. 149);32;9;0;0;22;5403
2010;Vaud;Obtention frauduleuse d'une prestation (Art. 150);46;12;1;0;22;5404
2010;Vaud;Fabrication/mise sur marché équipements serv. à décoder frauduleusement (Art. 150bis);0;0;0;0;22;5405
2010;Vaud;Atteinte astucieuse (Art. 151);31;1;1;0;22;5406
2010;Vaud;Faux renseignements sur des entreprises commerciales (Art. 152);0;0;0;0;22;5407
2010;Vaud;Fausses communications aux autorités chargées du registre du commerce (Art. 153);0;0;0;0;22;5408
2010;Vaud;Falsification de marchandises (Art. 155);0;0;0;0;22;5409
2010;Vaud;Extorsion et chantage (Art. 156);37;26;3;4;22;5410
2010;Vaud;Usure (Art. 157);1;1;0;0;22;5411
2010;Vaud;Gestion déloyale (Art. 158);1;0;0;0;22;5412
2010;Vaud;Détournement de retenues sur le salaire (Art. 159);0;0;0;0;22;5413
2010;Vaud;Recel (Art. 160);3;44;0;0;22;5414
2010;Vaud;Exploitation de la connaissance de faits confidentiels (Art. 161);0;0;0;0;22;5415
2010;Vaud;Manipulation de cours (Art. 161bis);0;0;0;0;22;5416
2010;Vaud;Violation du secret de fabrication ou du secret commercial (Art. 162);0;0;0;0;22;5417
2010;Vaud;Banqueroute fraud. et fraude saisie (Art. 163);1;0;0;0;22;5418
2010;Vaud;Diminution effective de l'actif au préjudice des créanciers (Art. 164);0;1;0;0;22;5419
2010;Vaud;Gestion fautive (Art. 165);0;0;0;0;22;5420
2010;Vaud;Violation de l'obligation de tenir une comptabilité (Art. 166);0;0;0;0;22;5421
2010;Vaud;Avantages accord. à certains créanciers (Art. 167);0;0;0;0;22;5422
2010;Vaud;Subornation dans l'exécution forcée (Art. 168);0;0;0;0;22;5423
2010;Vaud;Détournement valeurs patrimoniales (Art. 169);0;0;0;0;22;5424
2010;Vaud;Obtention frauduleuse d'un concordat judiciaire (Art. 170);0;0;0;0;22;5425
2010;Vaud;Total Titre 2: Patrimoine;34959;5603;2589;218;22;5426
2010;Vaud;Diffamation (Art. 173);63;8;0;0;22;5427
2010;Vaud;Calomnie (Art. 174);35;5;0;0;22;5428
2010;Vaud;Diffamation et calomnie contre un mort ou un absent (Art. 175);1;0;0;0;22;5429
2010;Vaud;Injure (Art. 177);552;609;0;0;22;5430
2010;Vaud;Violation contre le domaine secret ou le domaine privé (Art. 179);4;0;0;0;22;5431
2010;Vaud;Ecoute et enregistrement de conversations entre d'autres personnes (Art. 179bis);0;0;0;0;22;5432
2010;Vaud;Enregistrement non autorisé de conversations (Art. 179ter);0;0;0;0;22;5433
2010;Vaud;Violation du domaine secret/privé au moyen d'un appareil de prise de vues (Art. 179quater);7;2;0;0;22;5434
2010;Vaud;Mise en circulation et réclame d'appareils d'écoute, prise de son et de vues (Art. 179sexies);0;0;0;0;22;5435
2010;Vaud;Utilisation abusive d'une installation de télécommunication (Art. 179septies);160;38;0;0;22;5436
2010;Vaud;Soustraction de données personnelles (Art. 179novies);3;0;0;0;22;5437
2010;Vaud;Total Titre 3: Honneur, domaine secret/privé;825;662;0;0;22;5438
2010;Vaud;Menaces (Art. 180);661;566;0;0;22;5439
2010;Vaud;Contrainte (Art. 181);4;11;0;0;22;5440
2010;Vaud;Mariage forcé, partenariat forcé (Art. 181a);...;...;...;...;22;5441
2010;Vaud;Traite d'êtres humains (Art. 182);0;1;0;0;22;5442
2010;Vaud;Séquestration et enlèvements (Art. 183);4;15;1;0;22;5443
2010;Vaud;Circonstances aggravantes (Art. 184);0;0;0;0;22;5444
2010;Vaud;Prise d'otage (Art. 185);0;0;0;0;22;5445
2010;Vaud;Violation de domicile (Art. 186);97;28;0;1;22;5446
2010;Vaud;Violation domicile + vol (Art. 186);6434;601;1932;132;22;5447
